,Value
2140,131.0
2141,140.0
2142,141.0
2143,155.0
2144,174.0
2145,193.0
2146,203.0
2147,230.0
2148,227.0
2149,251.0
2150,248.0
2151,243.0
2152,253.0
2153,258.0
2154,254.0
2155,259.0
2156,256.0
2157,255.0
2158,246.0
2159,244.0
2160,259.0
2161,244.0
2162,256.0
2163,250.0
2164,245.0
2165,247.0
2166,247.0
2167,158.0
2168,18.0
2169,15.0
2170,15.0
2171,29.0
2172,39.0
2173,37.0
2174,39.0
2175,41.0
2176,38.0
2177,31.0
2178,29.0
2179,20.0
2180,19.0
2181,7.0
2182,7.0
2183,6.0
2184,13.0
2185,20.0
2186,49.0
2187,64.0
2188,96.0
2189,122.0
2190,133.0
2191,154.0
2192,175.0
2193,176.0
2194,164.0
2195,169.0
2196,155.0
2197,144.0
2198,119.0
2199,113.0
2200,130.0
2201,123.0
2202,108.0
2203,112.0
2204,111.0
2205,122.0
2206,130.0
2207,138.0
2208,149.0
2209,153.0
2210,184.0
2211,179.0
2212,183.0
2213,194.0
2214,184.0
2215,153.0
2216,150.0
2217,126.0
2218,156.0
2219,156.0
2220,178.0
2221,243.0
2222,122.0
2223,100.0
2224,73.0
2225,60.0
2226,46.0
2227,33.0
2228,32.0
2229,34.0
2230,37.0
2231,38.0
2232,38.0
2233,47.0
2234,61.0
2235,48.0
2236,47.0
2237,56.0
2238,72.0
2239,89.0
2240,92.0
2241,83.0
2242,87.0
2243,89.0
2244,100.0
2245,107.0
2246,98.0
2247,78.0
2248,83.0
2249,84.0
2250,91.0
2251,99.0
2252,99.0
2253,111.0
2254,118.0
2255,122.0
2256,117.0
2257,113.0
2258,108.0
2259,110.0
2260,121.0
2261,122.0
2262,116.0
2263,106.0
2264,107.0
2265,111.0
2266,122.0
2267,88.0
2268,24.0
2269,9.0
2270,12.0
2271,15.0
2272,11.0
2273,11.0
2274,9.0
2275,10.0
2276,9.0
2277,8.0
2278,9.0
2279,8.0
2280,7.0
2281,6.0
2282,6.0
2283,6.0
2284,5.0
2285,12.0
2286,9.0
2287,17.0
2288,11.0
2289,16.0
2290,13.0
2291,10.0
2292,12.0
2293,10.0
2294,15.0
2295,11.0
2296,13.0
2297,11.0
2298,14.0
2299,24.0
2300,33.0
2301,34.0
2302,32.0
2303,36.0
2304,43.0
2305,55.0
2306,57.0
2307,57.0
2308,59.0
2309,104.0
2310,90.0
2311,69.0
2312,67.0
2313,63.0
2314,71.0
2315,77.0
2316,80.0
2317,89.0
2318,106.0
2319,114.0
2320,126.0
2321,97.0
2322,83.0
2323,97.0
2324,90.0
2325,93.0
2326,78.0
2327,54.0
2328,59.0
2329,44.0
2330,22.0
2331,27.0
2332,33.0
2333,29.0
2334,13.0
2335,15.0
2336,17.0
2337,16.0
2338,14.0
2339,14.0
2340,12.0
2341,17.0
2342,13.0
2343,12.0
2344,17.0
2345,12.0
2346,16.0
2347,10.0
2348,15.0
2349,11.0
2350,13.0
2351,12.0
2352,10.0
2353,8.0
2354,6.0
2355,8.0
2356,8.0
2357,9.0
2358,9.0
2359,11.0
2360,10.0
2361,12.0
2362,13.0
2363,13.0
2364,14.0
2365,14.0
2366,14.0
2367,11.0
2368,11.0
2369,12.0
2370,13.0
2371,14.0
2372,22.0
2373,11.0
2374,11.0
2375,10.0
2376,10.0
2377,11.0
2378,9.0
2379,11.0
2380,8.0
2381,9.0
2382,11.0
2383,8.0
2384,12.0
2385,12.0
2386,12.0
2387,10.0
2388,10.0
2389,14.0
2390,17.0
2391,10.0
2392,7.0
2393,6.0
2394,10.0
2395,17.0
2396,17.0
2397,21.0
2398,26.0
2399,21.0
2400,27.0
2401,29.0
2402,41.0
2403,16.0
2404,15.0
2405,13.0
2406,19.0
2407,19.0
2408,18.0
2409,14.0
2410,10.0
2411,13.0
2412,12.0
2413,14.0
2414,9.0
2415,8.0
2416,6.0
2417,6.0
2418,5.0
2419,11.0
2420,22.0
2421,41.0
2422,49.0
2423,32.0
2424,38.0
2425,41.0
2426,35.0
2427,42.0
2428,55.0
2429,62.0
2430,66.0
2431,64.0
2432,53.0
2433,62.0
2434,53.0
2435,50.0
2436,62.0
2437,74.0
2438,41.0
2439,29.0
2440,45.0
2441,54.0
2442,52.0
2443,51.0
2444,47.0
2445,52.0
2446,54.0
2447,59.0
2448,57.0
2449,65.0
2450,91.0
2451,100.0
2452,109.0
2453,101.0
2454,111.0
2455,101.0
2456,110.0
2457,117.0
2458,132.0
2459,117.0
2460,75.0
2461,25.0
2462,14.0
2463,16.0
2464,13.0
2465,10.0
2466,10.0
2467,8.0
2468,10.0
2469,10.0
2470,12.0
2471,8.0
2472,6.0
2473,5.0
2474,6.0
2475,7.0
2476,6.0
2477,4.0
2478,6.0
2479,9.0
2480,7.0
2481,10.0
2482,34.0
2483,59.0
2484,53.0
2485,45.0
2486,38.0
2487,39.0
2488,45.0
2489,42.0
2490,43.0
2491,50.0
2492,48.0
2493,56.0
2494,63.0
2495,59.0
2496,53.0
2497,42.0
2498,44.0
2499,50.0
2500,65.0
2501,70.0
2502,73.0
2503,71.0
2504,62.0
2505,73.0
2506,73.0
2507,78.0
2508,79.0
2509,79.0
2510,89.0
2511,99.0
2512,100.5
2513,102.0
2514,81.0
2515,69.0
2516,64.0
2517,55.0
2518,53.0
2519,50.0
2520,57.0
2521,53.0
2522,63.0
2523,64.0
2524,61.0
2525,63.0
2526,58.0
2527,74.0
2528,70.0
2529,80.0
2530,75.0
2531,70.0
2532,57.0
2533,39.0
2534,36.0
2535,28.0
2536,27.5
2537,27.0
2538,62.0
2539,96.0
2540,81.0
2541,78.0
2542,75.0
2543,57.0
2544,48.0
2545,52.0
2546,47.0
2547,37.0
2548,27.0
2549,28.0
2550,34.0
2551,45.0
2552,51.0
2553,49.0
2554,32.0
2555,41.0
2556,46.0
2557,55.0
2558,63.0
2559,72.0
2560,68.0
2561,60.0
2562,55.0
2563,49.0
2564,43.0
2565,44.0
2566,46.0
2567,39.0
2568,10.0
2569,13.0
2570,9.0
2571,6.0
2572,8.0
2573,10.0
2574,8.0
2575,9.0
2576,9.0
2577,7.0
2578,8.0
2579,6.0
2580,6.0
2581,4.0
2582,7.0
2583,6.0
2584,7.0
2585,9.0
2586,8.0
2587,16.0
2588,25.0
2589,28.0
2590,23.0
2591,41.0
2592,41.0
2593,56.0
2594,72.0
2595,63.0
2596,65.0
2597,56.0
2598,60.0
2599,51.0
2600,43.0
2601,41.0
2602,43.0
2603,28.0
2604,35.0
2605,40.0
2606,41.0
2607,59.0
2608,57.0
2609,51.0
2610,57.0
2611,64.0
2612,71.0
2613,77.0
2614,73.0
2615,67.0
2616,64.0
2617,65.0
2618,74.0
2619,80.0
2620,84.0
2621,83.0
2622,86.0
2623,92.0
2624,92.0
2625,84.0
2626,75.0
2627,78.0
2628,75.0
2629,81.0
2630,70.0
2631,69.0
2632,63.0
2633,75.0
2634,67.0
2635,73.0
2636,81.0
2637,78.0
2638,91.0
2639,105.0
2640,117.0
2641,118.0
2642,125.0
2643,123.0
2644,132.0
2645,126.0
2646,136.0
2647,151.0
2648,143.0
2649,153.0
2650,156.0
2651,164.0
2652,147.0
2653,134.0
2654,138.0
2655,140.0
2656,142.0
2657,149.0
2658,137.0
2659,126.0
2660,102.0
2661,89.0
2662,89.0
2663,104.0
2664,114.0
2665,120.0
2666,123.0
2667,128.0
2668,138.0
2669,147.0
2670,151.0
2671,160.0
2672,165.0
2673,175.0
2674,195.0
2675,201.0
2676,214.0
2677,236.0
2678,218.0
2679,228.0
2680,190.0
2681,158.0
2682,166.0
2683,171.0
2684,183.0
2685,197.0
2686,188.0
2687,152.0
2688,135.0
2689,135.0
2690,134.0
2691,140.0
2692,146.0
2693,175.0
2694,195.0
2695,203.0
2696,201.0
2697,214.0
2698,214.0
2699,229.0
2700,247.0
2701,250.0
2702,258.0
2703,260.0
2704,275.0
2705,258.0
2706,215.0
2707,200.0
2708,190.0
2709,217.0
2710,236.0
2711,224.0
2712,241.0
2713,217.0
2714,179.0
2715,154.0
2716,125.0
2717,148.0
2718,165.0
2719,125.0
2720,87.0
2721,85.0
2722,73.0
2723,77.0
2724,74.0
2725,36.0
2726,15.0
2727,9.0
2728,8.0
2729,11.0
2730,14.0
2731,18.0
2732,14.0
2733,8.0
2734,4.0
2735,6.0
2736,7.0
2737,14.0
2738,12.0
2739,16.0
2740,14.0
2741,15.0
2742,10.0
2743,9.0
2744,8.0
2745,9.0
2746,10.0
2747,10.0
2748,9.0
2749,8.0
2750,9.0
2751,6.0
2752,5.0
2753,7.0
2754,8.0
2755,19.0
2756,22.0
2757,52.0
2758,40.0
2759,95.0
2760,40.0
2761,71.0
2762,64.0
2763,92.0
2764,83.0
2765,100.0
2766,115.0
2767,70.0
2768,83.0
2769,87.0
2770,81.0
2771,80.0
2772,80.0
2773,78.0
2774,70.0
2775,66.0
2776,74.0
2777,74.0
2778,80.0
2779,74.0
2780,52.0
2781,41.0
2782,38.0
2783,45.0
2784,55.0
2785,63.0
2786,69.0
2787,81.0
2788,122.0
2789,82.0
2790,55.0
2791,62.0
2792,61.0
2793,46.0
2794,45.0
2795,50.0
2796,54.0
2797,64.0
2798,75.0
2799,76.0
2800,70.0
2801,80.0
2802,82.0
2803,95.0
2804,77.0
2805,81.0
2806,97.0
2807,103.0
2808,85.0
2809,89.0
2810,96.0
2811,80.0
2812,85.0
2813,91.0
2814,81.0
2815,81.0
2816,94.0
2817,80.0
2818,79.0
2819,89.0
2820,85.0
2821,82.0
2822,85.0
2823,92.0
2824,92.0
2825,96.0
2826,74.0
2827,16.0
2828,21.0
2829,20.0
2830,17.0
2831,11.0
2832,11.0
2833,14.0
2834,14.0
2835,15.0
2836,17.0
2837,17.0
2838,21.0
2839,24.0
2840,20.0
2841,17.0
2842,47.0
2843,44.0
2844,39.0
2845,27.0
2846,30.0
2847,11.0
2848,12.0
2849,38.0
2850,74.0
2851,37.0
2852,31.0
2853,32.0
2854,48.0
2855,81.0
2856,36.0
2857,12.0
2858,10.0
2859,11.0
2860,15.0
2861,10.0
2862,11.0
2863,14.0
2864,10.0
2865,9.0
2866,11.0
2867,70.0
2868,11.0
2869,12.0
2870,13.0
2871,16.0
2872,11.0
2873,13.0
2874,22.0
2875,36.0
2876,45.0
2877,40.0
2878,38.0
2879,38.0
2880,81.0
2881,41.0
2882,36.0
2883,59.0
2884,46.0
2885,48.0
2886,83.0
2887,45.0
2888,33.0
2889,30.0
2890,27.0
2891,24.0
2892,28.0
2893,34.0
2894,33.0
2895,28.0
2896,35.0
2897,38.0
2898,59.0
2899,41.0
2900,51.0
2901,56.0
2902,70.0
2903,71.0
2904,55.0
2905,52.0
2906,53.0
2907,57.0
2908,72.0
2909,88.0
2910,98.0
2911,103.0
2912,100.0
2913,102.0
2914,75.0
2915,78.0
2916,89.0
2917,98.0
2918,96.0
2919,97.0
2920,96.0
2921,95.0
2922,86.0
2923,94.0
2924,79.0
2925,87.0
2926,81.0
2927,59.0
2928,68.0
2929,82.0
2930,60.0
2931,44.0
2932,48.0
2933,52.0
2934,51.0
2935,51.0
2936,56.0
2937,57.0
2938,63.0
2939,61.0
2940,69.0
2941,71.0
2942,73.0
2943,67.0
2944,60.0
2945,57.0
2946,52.0
2947,66.0
2948,72.0
2949,77.0
2950,96.0
2951,86.0
2952,71.0
2953,67.0
2954,74.0
2955,83.0
2956,88.0
2957,98.0
2958,112.0
2959,124.0
2960,131.0
2961,139.0
2962,117.0
2963,83.0
2964,82.0
2965,78.0
2966,70.0
2967,64.0
2968,65.0
2969,54.0
2970,65.0
2971,71.0
2972,75.0
2973,80.0
2974,84.0
2975,104.0
2976,134.0
2977,136.0
2978,145.0
2979,144.0
2980,153.0
2981,167.0
2982,157.0
2983,152.0
2984,166.0
2985,169.0
2986,161.0
2987,156.0
2988,172.0
2989,177.0
2990,182.0
2991,179.0
2992,187.0
2993,209.0
2994,211.0
2995,230.0
2996,254.0
2997,271.0
2998,275.0
2999,284.0
3000,297.0
3001,314.0
3002,301.0
3003,320.0
3004,315.0
3005,318.0
3006,312.0
3007,286.0
3008,271.0
3009,261.0
3010,266.0
3011,265.0
3012,259.0
3013,171.0
3014,103.0
3015,103.0
3016,82.0
3017,85.0
3018,90.0
3019,135.0
3020,148.0
3021,143.0
3022,137.0
3023,161.0
3024,157.0
3025,170.0
3026,156.0
3027,157.0
3028,169.0
3029,185.0
3030,217.0
3031,230.0
3032,251.0
3033,251.0
3034,246.0
3035,194.0
3036,137.0
3037,127.0
3038,130.0
3039,143.0
3040,143.0
3041,153.0
3042,172.0
3043,182.0
3044,164.0
3045,166.0
3046,199.0
3047,196.0
3048,223.0
3049,218.0
3050,272.0
3051,172.0
3052,137.0
3053,119.0
3054,116.0
3055,120.0
3056,135.0
3057,126.0
3058,123.0
3059,116.0
3060,141.0
3061,163.0
3062,148.0
3063,139.0
3064,88.0
3065,68.0
3066,60.0
3067,103.0
3068,77.0
3069,42.0
3070,35.0
3071,42.0
3072,53.0
3073,54.0
3074,48.0
3075,49.0
3076,55.0
3077,56.0
3078,64.0
3079,52.0
3080,17.0
3081,21.0
3082,24.0
3083,25.0
3084,35.0
3085,28.0
3086,47.0
3087,53.0
3088,60.0
3089,60.0
3090,66.0
3091,64.0
3092,60.0
3093,64.0
3094,65.0
3095,73.0
3096,76.0
3097,93.0
3098,97.0
3099,108.0
3100,105.0
3101,108.0
3102,116.0
3103,98.0
3104,27.0
3105,9.0
3106,13.0
3107,16.0
3108,14.0
3109,12.0
3110,9.0
3111,14.0
3112,13.0
3113,16.0
3114,19.0
3115,38.0
3116,33.0
3117,43.0
3118,46.0
3119,47.0
3120,60.0
3121,52.0
3122,54.0
3123,70.0
3124,89.0
3125,115.0
3126,111.0
3127,106.0
3128,77.0
3129,83.0
3130,58.0
3131,26.0
3132,27.0
3133,25.0
3134,17.0
3135,25.0
3136,22.0
3137,55.0
3138,26.0
3139,37.0
3140,38.0
3141,48.0
3142,31.0
3143,25.0
3144,32.0
3145,67.0
3146,119.0
3147,122.0
3148,52.0
3149,36.0
3150,53.0
3151,47.0
3152,29.0
3153,24.0
3154,22.0
3155,10.0
3156,12.0
3157,23.0
3158,93.0
3159,35.0
3160,24.0
3161,35.0
3162,46.0
3163,43.0
3164,77.0
3165,79.0
3166,59.0
3167,35.0
3168,87.0
3169,50.0
3170,53.0
3171,76.0
3172,91.0
3173,96.0
3174,96.0
3175,130.0
3176,83.0
3177,78.0
3178,69.0
3179,65.0
3180,68.0
3181,72.0
3182,75.0
3183,90.0
3184,103.0
3185,115.0
3186,120.0
3187,128.0
3188,144.0
3189,179.0
3190,176.0
3191,264.0
3192,195.0
3193,196.0
3194,89.0
3195,25.0
3196,50.0
3197,15.0
3198,28.0
3199,17.0
3200,47.0
3201,21.0
3202,21.0
3203,93.0
3204,140.0
3205,75.0
3206,89.0
3207,23.0
3208,19.0
3209,38.0
3210,44.0
3211,37.0
3212,42.0
3213,51.0
3214,86.0
3215,67.0
3216,79.0
3217,55.0
3218,77.0
3219,86.0
3220,105.0
3221,111.0
3222,126.0
3223,90.0
3224,60.0
3225,99.0
3226,67.0
3227,75.0
3228,76.0
3229,58.0
3230,48.0
3231,42.0
3232,37.0
3233,39.0
3234,76.0
3235,53.0
3236,44.0
3237,38.0
3238,39.0
3239,40.0
3240,47.0
3241,38.0
3242,53.0
3243,53.0
3244,49.0
3245,62.0
3246,59.0
3247,68.0
3248,70.0
3249,56.0
3250,37.0
3251,63.0
3252,51.0
3253,124.0
3254,79.0
3255,101.0
3256,85.0
3257,108.0
3258,65.0
3259,74.0
3260,80.0
3261,79.0
3262,83.0
3263,66.0
3264,71.0
3265,79.0
3266,97.0
3267,98.0
3268,107.0
3269,114.0
3270,119.0
3271,112.0
3272,121.0
3273,126.0
3274,132.0
3275,124.0
3276,117.0
3277,119.0
3278,96.0
3279,99.17647058823529
3280,102.3529411764706
3281,105.52941176470588
3282,108.70588235294117
3283,111.88235294117646
3284,115.05882352941177
3285,118.23529411764706
3286,121.41176470588235
3287,124.58823529411765
3288,127.76470588235294
3289,130.94117647058823
3290,134.11764705882354
3291,137.2941176470588
3292,140.47058823529412
3293,143.6470588235294
3294,146.8235294117647
3295,150.0
3296,154.0
3297,162.0
3298,150.0
3299,104.0
3300,90.0
3301,73.0
3302,83.0
3303,87.0
3304,86.0
3305,72.0
3306,68.0
3307,54.0
3308,32.0
3309,29.0
3310,29.0
3311,37.0
3312,46.0
3313,56.0
3314,58.0
3315,61.0
3316,66.0
3317,67.0
3318,70.0
3319,73.0
3320,73.0
3321,101.0
3322,102.0
3323,101.0
3324,79.0
3325,49.0
3326,36.0
3327,44.0
3328,29.0
3329,22.0
3330,57.0
3331,34.0
3332,22.0
3333,22.0
3334,13.0
3335,27.0
3336,25.0
3337,16.0
3338,21.0
3339,22.0
3340,20.0
3341,23.0
3342,29.0
3343,57.0
3344,27.0
3345,40.0
3346,34.0
3347,27.0
3348,62.0
3349,74.0
3350,57.0
3351,41.0
3352,42.0
3353,41.0
3354,43.0
3355,118.0
3356,107.0
3357,86.0
3358,79.0
3359,76.0
3360,75.0
3361,80.0
3362,87.0
3363,71.0
3364,72.0
3365,85.0
3366,92.0
3367,99.0
3368,101.0
3369,99.0
3370,101.0
3371,105.0
3372,101.0
3373,104.0
3374,105.0
3375,106.0
3376,118.0
3377,109.0
3378,124.0
3379,144.0
3380,153.0
3381,129.0
3382,112.0
3383,65.0
3384,61.0
3385,53.0
3386,61.0
3387,62.0
3388,69.0
3389,77.0
3390,85.0
3391,89.0
3392,98.0
3393,98.0
3394,79.0
3395,86.0
3396,83.0
3397,79.0
3398,65.0
3399,57.0
3400,48.0
3401,40.0
3402,39.0
3403,29.0
3404,36.0
3405,35.0
3406,38.0
3407,38.0
3408,29.0
3409,54.0
3410,59.0
3411,70.0
3412,93.0
3413,94.0
3414,50.0
3415,51.0
3416,55.0
3417,45.0
3418,61.0
3419,71.0
3420,77.0
3421,81.0
3422,104.0
3423,123.0
3424,149.0
3425,97.0
3426,89.0
3427,91.0
3428,103.0
3429,132.0
3430,148.0
3431,164.0
3432,205.0
3433,215.0
3434,233.0
3435,249.0
3436,233.0
3437,231.0
3438,201.0
3439,173.0
3440,131.0
3441,90.0
3442,59.0
3443,39.0
3444,43.0
3445,58.0
3446,89.0
3447,146.0
3448,76.0
3449,56.0
3450,54.0
3451,47.0
3452,46.0
3453,29.0
3454,35.0
3455,35.0
3456,37.0
3457,42.0
3458,55.0
3459,69.0
3460,74.0
3461,59.0
3462,44.0
3463,32.0
3464,34.0
3465,43.0
3466,53.0
3467,65.0
3468,77.0
3469,82.0
3470,76.0
3471,83.0
3472,86.0
3473,77.0
3474,72.0
3475,76.0
3476,77.0
3477,66.0
3478,67.0
3479,86.0
3480,103.0
3481,108.0
3482,120.0
3483,118.0
3484,120.0
3485,129.0
3486,115.0
3487,109.0
3488,101.0
3489,114.0
3490,108.0
3491,117.0
3492,133.0
3493,140.0
3494,143.0
3495,131.0
3496,124.0
3497,80.0
3498,76.0
3499,73.0
3500,67.0
3501,57.0
3502,50.0
3503,47.0
3504,56.0
3505,60.0
3506,66.0
3507,68.0
3508,67.0
3509,64.0
3510,55.0
3511,63.0
3512,60.0
3513,65.0
3514,66.0
3515,72.0
3516,71.0
3517,75.0
3518,80.0
3519,86.0
3520,86.0
3521,91.0
3522,100.0
3523,100.0
3524,111.0
3525,89.0
3526,94.0
3527,92.0
3528,94.0
3529,89.0
3530,92.0
3531,100.0
3532,95.0
3533,101.0
3534,99.0
3535,117.0
3536,122.0
3537,120.0
3538,65.0
3539,59.0
3540,59.0
3541,59.0
3542,64.0
3543,61.0
3544,55.0
3545,44.0
3546,48.0
3547,64.0
3548,88.0
3549,102.0
3550,113.0
3551,67.0
3552,40.0
3553,18.0
3554,13.0
3555,9.0
3556,13.0
3557,13.0
3558,10.0
3559,13.0
3560,13.0
3561,12.0
3562,9.0
3563,15.0
3564,25.0
3565,17.0
3566,17.0
3567,22.0
3568,17.0
3569,18.0
3570,23.0
3571,25.0
3572,32.0
3573,34.0
3574,42.0
3575,40.0
3576,49.0
3577,49.0
3578,51.0
3579,80.0
3580,91.0
3581,79.0
3582,63.0
3583,60.0
3584,54.0
3585,54.0
3586,47.0
3587,66.0
3588,71.0
3589,65.0
3590,37.0
3591,42.0
3592,44.0
3593,52.0
3594,62.0
3595,65.0
3596,63.0
3597,70.0
3598,59.0
3599,52.0
3600,46.0
3601,44.0
3602,50.0
3603,62.0
3604,73.0
3605,83.0
3606,87.0
3607,89.0
3608,86.0
3609,117.0
3610,96.0
3611,105.0
3612,98.0
3613,97.0
3614,104.0
3615,101.0
3616,105.0
3617,113.0
3618,101.0
3619,108.0
3620,110.0
3621,110.0
3622,109.0
3623,105.0
3624,121.0
3625,141.0
3626,130.0
3627,146.0
3628,151.0
3629,143.0
3630,133.0
3631,124.0
3632,93.0
3633,53.0
3634,26.0
3635,26.0
3636,36.0
3637,27.0
3638,23.0
3639,23.0
3640,22.0
3641,24.0
3642,60.0
3643,55.0
3644,54.0
3645,41.0
3646,48.0
3647,56.0
3648,60.0
3649,64.0
3650,71.0
3651,96.0
3652,121.0
3653,168.0
3654,215.0
3655,220.0
3656,210.0
3657,217.0
3658,229.0
3659,231.0
3660,244.0
3661,216.0
3662,186.0
3663,137.0
3664,130.0
3665,138.0
3666,135.0
3667,127.0
3668,111.0
3669,122.0
3670,136.0
3671,153.0
3672,160.0
3673,168.0
3674,169.0
3675,170.0
3676,182.0
3677,189.0
3678,186.0
3679,170.0
3680,152.0
3681,141.0
3682,127.0
3683,89.0
3684,65.0
3685,53.0
3686,54.0
3687,123.0
3688,70.0
3689,115.0
3690,96.0
3691,94.0
3692,103.0
3693,150.0
3694,171.0
3695,166.0
3696,164.0
3697,152.0
3698,152.0
3699,174.0
3700,203.0
3701,179.0
3702,203.0
3703,167.0
3704,149.0
3705,147.0
3706,137.0
3707,125.0
3708,124.0
3709,143.0
3710,113.0
3711,96.0
3712,86.0
3713,71.0
3714,77.0
3715,86.0
3716,103.0
3717,101.0
3718,89.0
3719,76.0
3720,78.0
3721,74.0
3722,69.0
3723,77.0
3724,78.0
3725,93.0
3726,109.0
3727,114.0
3728,132.0
3729,140.0
3730,142.0
3731,161.0
3732,178.0
3733,184.0
3734,182.0
3735,180.0
3736,190.0
3737,207.0
3738,225.0
3739,196.0
3740,192.0
3741,178.0
3742,173.0
3743,175.0
3744,163.0
3745,164.0
3746,165.0
3747,176.0
3748,166.0
3749,164.0
3750,134.0
3751,104.0
3752,99.0
3753,106.0
3754,129.0
3755,141.0
3756,158.0
3757,165.0
3758,140.0
3759,148.0
3760,173.0
3761,207.0
3762,200.0
3763,166.0
3764,162.0
3765,158.0
3766,156.0
3767,146.0
3768,159.0
3769,157.0
3770,165.0
3771,145.0
3772,148.0
3773,100.0
3774,94.0
3775,103.0
3776,117.0
3777,122.0
3778,129.0
3779,136.0
3780,136.0
3781,138.0
3782,150.0
3783,161.0
3784,162.0
3785,141.0
3786,134.0
3787,137.0
3788,140.0
3789,142.0
3790,137.0
3791,139.0
3792,139.0
3793,138.0
3794,139.0
3795,135.0
3796,134.0
3797,139.0
3798,140.0
3799,147.0
3800,161.0
3801,191.0
3802,212.0
3803,220.0
3804,221.0
3805,206.0
3806,189.0
3807,187.0
3808,187.0
3809,191.0
3810,191.0
3811,196.0
3812,194.0
3813,184.0
3814,182.0
3815,172.0
3816,169.0
3817,169.0
3818,146.0
3819,142.0
3820,130.0
3821,153.0
3822,110.0
3823,21.0
3824,14.0
3825,13.0
3826,36.0
3827,14.0
3828,15.0
3829,16.0
3830,18.0
3831,16.0
3832,12.0
3833,17.0
3834,16.0
3835,22.0
3836,24.0
3837,27.0
3838,29.0
3839,33.0
3840,33.0
3841,32.0
3842,28.0
3843,31.0
3844,28.0
3845,38.0
3846,44.0
3847,45.0
3848,47.0
3849,48.0
3850,27.0
3851,29.0
3852,25.0
3853,22.0
3854,18.0
3855,16.0
3856,18.0
3857,21.0
3858,35.0
3859,33.0
3860,34.0
3861,41.0
3862,40.0
3863,40.0
3864,37.0
3865,42.0
3866,48.0
3867,51.0
3868,62.0
3869,64.0
3870,87.0
3871,86.0
3872,75.0
3873,70.0
3874,69.0
3875,81.0
3876,96.0
3877,107.0
3878,86.0
3879,98.0
3880,67.0
3881,20.0
3882,27.0
3883,41.0
3884,72.0
3885,55.0
3886,24.0
3887,22.0
3888,24.0
3889,24.0
3890,30.0
3891,33.0
3892,47.0
3893,61.0
3894,76.0
3895,59.0
3896,55.0
3897,50.0
3898,55.0
3899,65.0
3900,60.0
3901,65.0
3902,72.0
3903,83.0
3904,87.0
3905,83.0
3906,90.0
3907,101.0
3908,113.0
3909,101.0
3910,104.0
3911,93.0
3912,98.0
3913,110.0
3914,108.0
3915,111.0
3916,106.0
3917,109.0
3918,111.0
3919,112.0
3920,112.0
3921,110.0
3922,121.0
3923,125.0
3924,130.0
3925,134.0
3926,124.0
3927,109.0
3928,78.0
3929,90.0
3930,103.0
3931,103.0
3932,122.0
3933,97.0
3934,75.0
3935,80.0
3936,81.0
3937,70.0
3938,77.0
3939,80.0
3940,82.0
3941,83.0
3942,91.0
3943,94.0
3944,105.0
3945,115.0
3946,130.0
3947,143.0
3948,132.0
3949,119.0
3950,111.0
3951,127.0
3952,126.0
3953,132.0
3954,127.0
3955,131.0
3956,117.0
3957,115.0
3958,105.0
3959,103.0
3960,107.0
3961,101.0
3962,100.0
3963,69.0
3964,70.0
3965,69.0
3966,78.0
3967,93.0
3968,95.0
3969,108.0
3970,123.0
3971,129.0
3972,132.0
3973,141.0
3974,151.0
3975,144.0
3976,140.0
3977,148.0
3978,168.0
3979,197.0
3980,203.0
3981,157.0
3982,146.0
3983,148.0
3984,138.0
3985,147.0
3986,133.0
3987,131.0
3988,138.0
3989,140.0
3990,154.0
3991,152.0
3992,160.0
3993,165.0
3994,181.0
3995,196.0
3996,200.0
3997,201.0
3998,200.0
3999,198.0
4000,199.0
4001,205.0
4002,199.0
4003,209.0
4004,199.0
4005,190.0
4006,189.0
4007,163.0
4008,101.0
4009,50.0
4010,41.0
4011,43.0
4012,25.0
4013,17.0
4014,14.0
4015,16.0
4016,20.0
4017,8.0
4018,14.0
4019,18.0
4020,16.0
4021,17.0
4022,29.0
4023,39.0
4024,40.0
4025,41.0
4026,46.0
4027,55.0
4028,57.0
4029,52.0
4030,52.0
4031,49.0
4032,54.0
4033,62.0
4034,55.0
4035,68.0
4036,66.0
4037,67.0
4038,80.0
4039,74.0
4040,64.0
4041,23.0
4042,31.0
4043,28.0
4044,48.0
4045,37.0
4046,39.0
4047,33.0
4048,35.0
4049,40.0
4050,45.0
4051,51.0
4052,62.0
4053,66.0
4054,75.0
4055,86.0
4056,76.0
4057,70.0
4058,69.0
4059,78.0
4060,86.0
4061,85.0
4062,89.0
4063,94.0
4064,67.0
4065,47.0
4066,34.0
4067,21.0
4068,22.0
4069,18.0
4070,20.0
4071,16.0
4072,16.0
4073,21.0
4074,36.0
4075,44.0
4076,48.0
4077,56.0
4078,59.0
4079,64.0
4080,58.0
4081,95.0
4082,108.0
4083,105.0
4084,128.0
4085,124.0
4086,95.0
4087,41.0
4088,37.0
4089,39.0
4090,38.666666666666664
4091,38.333333333333336
4092,38.0
4093,30.0
4094,34.0
4095,51.0
4096,68.0
4097,118.0
4098,77.0
4099,212.0
4100,188.0
4101,146.0
4102,129.0
4103,102.0
4104,123.0
4105,132.0
4106,155.0
4107,165.0
4108,154.0
4109,69.0
4110,58.0
4111,88.0
4112,122.0
4113,105.0
4114,84.0
4115,52.0
4116,32.0
4117,30.0
4118,46.0
4119,67.0
4120,67.0
4121,67.0
4122,70.0
4123,48.0
4124,29.0
4125,28.0
4126,29.0
4127,42.0
4128,37.0
