,Value
2136,34.0
2137,31.0
2138,42.0
2139,38.0
2140,36.0
2141,38.0
2142,40.0
2143,39.0
2144,43.0
2145,31.0
2146,36.0
2147,29.0
2148,36.0
2149,38.0
2150,38.0
2151,39.0
2152,38.0
2153,47.0
2154,44.0
2155,47.0
2156,53.0
2157,46.0
2158,52.0
2159,45.0
2160,46.0
2161,44.0
2162,47.0
2163,48.0
2164,45.0
2165,49.0
2166,52.0
2167,49.0
2168,55.0
2169,53.0
2170,46.0
2171,45.0
2172,42.0
2173,45.0
2174,48.0
2175,56.0
2176,59.0
2177,58.0
2178,63.0
2179,57.0
2180,72.0
2181,81.0
2182,82.0
2183,78.0
2184,83.0
2185,81.0
2186,108.0
2187,106.0
2188,93.0
2189,83.0
2190,96.0
2191,104.0
2192,102.0
2193,63.0
2194,67.0
2195,65.0
2196,62.0
2197,55.0
2198,55.0
2199,53.0
2200,51.0
2201,42.0
2202,38.0
2203,41.0
2204,59.0
2205,53.0
2206,54.0
2207,46.0
2208,44.0
2209,43.0
2210,45.0
2211,47.0
2212,44.0
2213,43.0
2214,45.0
2215,46.0
2216,48.0
2217,64.0
2218,49.0
2219,41.0
2220,36.0
2221,31.0
2222,19.0
2223,21.0
2224,24.0
2225,33.0
2226,38.0
2227,48.0
2228,44.0
2229,46.0
2230,41.0
2231,43.0
2232,38.0
2233,33.0
2234,37.0
2235,35.0
2236,31.0
2237,29.0
2238,36.0
2239,38.0
2240,29.0
2241,26.0
2242,27.0
2243,31.0
2244,36.0
2245,46.0
2246,33.0
2247,34.0
2248,37.0
2249,29.0
2250,31.0
2251,42.0
2252,52.0
2253,48.0
2254,39.0
2255,42.0
2256,35.0
2257,31.0
2258,32.0
2259,26.0
2260,19.0
2261,28.0
2262,32.0
2263,29.0
2264,28.0
2265,26.0
2266,24.0
2267,30.0
2268,28.0
2269,34.0
2270,22.0
2271,20.0
2272,27.0
2273,32.0
2274,28.0
2275,35.0
2276,25.0
2277,30.0
2278,16.0
2279,26.0
2280,20.0
2281,16.0
2282,21.0
2283,26.0
2284,38.0
2285,48.0
2286,30.0
2287,31.0
2288,37.0
2289,51.0
2290,48.0
2291,55.0
2292,50.0
2293,51.0
2294,45.0
2295,51.0
2296,45.0
2297,46.0
2298,44.0
2299,48.0
2300,49.0
2301,56.0
2302,66.0
2303,74.0
2304,60.0
2305,68.0
2306,59.0
2307,53.0
2308,54.0
2309,56.0
2310,58.0
2311,64.0
2312,53.0
2313,62.0
2314,57.0
2315,55.0
2316,49.0
2317,54.0
2318,52.0
2319,60.0
2320,65.0
2321,62.0
2322,82.0
2323,82.0
2324,90.0
2325,97.0
2326,101.0
2327,93.0
2328,79.0
2329,74.0
2330,78.0
2331,71.0
2332,63.0
2333,62.0
2334,62.0
2335,62.0
2336,66.0
2337,67.0
2338,67.0
2339,65.0
2340,69.0
2341,69.0
2342,73.0
2343,69.0
2344,73.0
2345,77.0
2346,83.0
2347,86.0
2348,80.0
2349,83.0
2350,80.0
2351,83.0
2352,87.0
2353,77.0
2354,108.0
2355,63.0
2356,49.0
2357,47.0
2358,57.0
2359,61.0
2360,68.0
2361,57.0
2362,57.0
2363,54.0
2364,51.0
2365,51.0
2366,49.0
2367,52.0
2368,54.0
2369,72.0
2370,49.0
2371,36.0
2372,39.0
2373,39.0
2374,43.0
2375,42.0
2376,49.0
2377,46.0
2378,48.0
2379,31.0
2380,37.0
2381,41.0
2382,58.0
2383,61.0
2384,52.0
2385,56.0
2386,55.0
2387,47.0
2388,51.0
2389,59.0
2390,58.0
2391,57.0
2392,53.0
2393,49.0
2394,45.0
2395,40.0
2396,57.0
2397,56.0
2398,48.0
2399,49.0
2400,48.0
2401,48.0
2402,50.0
2403,69.0
2404,76.0
2405,88.0
2406,80.0
2407,87.0
2408,93.0
2409,102.0
2410,90.0
2411,81.0
2412,81.0
2413,69.0
2414,61.0
2415,61.0
2416,46.0
2417,60.0
2418,80.0
2419,89.0
2420,103.0
2421,100.0
2422,95.0
2423,104.0
2424,105.0
2425,89.0
2426,96.0
2427,96.0
2428,98.0
2429,116.0
2430,120.0
2431,124.0
2432,131.0
2433,117.0
2434,88.0
2435,83.0
2436,67.0
2437,75.0
2438,66.0
2439,76.0
2440,82.0
2441,88.0
2442,73.0
2443,83.0
2444,83.0
2445,82.0
2446,84.0
2447,79.0
2448,80.0
2449,87.0
2450,110.0
2451,115.0
2452,119.0
2453,116.0
2454,120.0
2455,118.0
2456,117.0
2457,108.0
2458,105.0
2459,100.0
2460,79.0
2461,65.0
2462,46.0
2463,49.0
2464,37.0
2465,38.0
2466,82.0
2467,72.0
2468,61.0
2469,55.0
2470,54.0
2471,52.0
2472,46.0
2473,47.0
2474,56.0
2475,52.0
2476,62.0
2477,69.0
2478,79.0
2479,81.0
2480,80.0
2481,68.0
2482,56.0
2483,51.0
2484,57.0
2485,54.0
2486,56.0
2487,62.0
2488,98.0
2489,102.0
2490,80.0
2491,46.0
2492,42.0
2493,31.0
2494,22.0
2495,30.0
2496,31.0
2497,35.0
2498,40.0
2499,53.0
2500,62.0
2501,88.0
2502,112.0
2503,116.0
2504,134.0
2505,128.0
2506,123.0
2507,93.0
2508,93.0
2509,93.0
2510,88.0
2511,125.0
2512,143.0
2513,112.0
2514,97.0
2515,76.0
2516,74.0
2517,62.0
2518,56.0
2519,49.0
2520,49.0
2521,50.0
2522,52.0
2523,51.0
2524,41.0
2525,45.0
2526,40.0
2527,36.0
2528,38.0
2529,32.0
2530,33.0
2531,35.0
2532,41.0
2533,47.0
2534,55.0
2535,58.0
2536,56.0
2537,61.0
2538,69.0
2539,70.0
2540,68.0
2541,69.0
2542,83.0
2543,83.0
2544,81.0
2545,83.0
2546,111.0
2547,87.0
2548,71.0
2549,94.0
2550,109.0
2551,109.0
2552,115.0
2553,114.0
2554,110.0
2555,105.0
2556,130.0
2557,127.0
2558,112.0
2559,99.0
2560,102.0
2561,92.0
2562,75.0
2563,77.0
2564,84.0
2565,85.0
2566,67.0
2567,70.0
2568,69.0
2569,66.0
2570,74.0
2571,77.0
2572,92.0
2573,99.0
2574,109.0
2575,119.0
2576,127.0
2577,141.0
2578,125.0
2579,86.0
2580,73.0
2581,76.0
2582,61.0
2583,43.0
2584,49.0
2585,56.0
2586,43.0
2587,43.0
2588,48.0
2589,52.0
2590,49.0
2591,45.0
2592,36.0
2593,33.0
2594,32.0
2595,27.0
2596,21.0
2597,22.0
2598,22.0
2599,24.0
2600,28.0
2601,27.0
2602,29.0
2603,31.0
2604,25.0
2605,27.0
2606,27.0
2607,31.0
2608,25.0
2609,30.0
2610,30.0
2611,27.0
2612,33.0
2613,32.0
2614,38.0
2615,36.0
2616,32.0
2617,41.0
2618,37.0
2619,36.0
2620,37.0
2621,31.0
2622,33.0
2623,33.0
2624,39.0
2625,23.0
2626,22.0
2627,20.0
2628,23.0
2629,19.0
2630,18.0
2631,14.0
2632,13.0
2633,23.0
2634,30.0
2635,29.0
2636,36.0
2637,35.0
2638,40.0
2639,44.0
2640,54.0
2641,50.0
2642,56.0
2643,50.0
2644,57.0
2645,55.0
2646,58.0
2647,59.0
2648,60.0
2649,60.0
2650,57.0
2651,62.0
2652,69.0
2653,74.0
2654,77.0
2655,69.0
2656,60.0
2657,47.0
2658,54.0
2659,60.0
2660,67.0
2661,65.0
2662,64.0
2663,59.0
2664,58.0
2665,55.0
2666,55.0
2667,61.0
2668,65.0
2669,58.0
2670,69.0
2671,63.0
2672,55.0
2673,48.0
2674,42.0
2675,42.0
2676,31.0
2677,32.5
2678,34.0
2679,35.333333333333336
2680,36.666666666666664
2681,38.0
2682,41.0
2683,37.0
2684,47.0
2685,41.0
2686,40.0
2687,46.0
2688,42.0
2689,39.0
2690,39.0
2691,45.0
2692,43.0
2693,48.0
2694,59.0
2695,57.0
2696,59.0
2697,72.0
2698,103.0
2699,122.0
2700,100.0
2701,100.0
2702,90.0
2703,93.0
2704,102.0
2705,117.0
2706,113.0
2707,115.0
2708,126.0
2709,126.0
2710,130.0
2711,129.0
2712,136.0
2713,138.0
2714,138.0
2715,141.0
2716,127.0
2717,82.0
2718,74.0
2719,87.0
2720,90.0
2721,88.0
2722,87.0
2723,87.0
2724,95.0
2725,111.0
2726,111.0
2727,111.0
2728,121.0
2729,74.0
2730,70.0
2731,63.0
2732,64.0
2733,89.0
2734,110.0
2735,63.0
2736,53.0
2737,67.0
2738,64.0
2739,71.0
2740,77.0
2741,85.0
2742,80.0
2743,128.0
2744,159.0
2745,164.0
2746,149.0
2747,124.0
2748,104.0
2749,99.0
2750,118.0
2751,89.0
2752,107.0
2753,135.0
2754,135.0
2755,84.0
2756,72.0
2757,58.0
2758,53.0
2759,54.0
2760,48.0
2761,43.0
2762,52.0
2763,52.0
2764,47.0
2765,45.0
2766,66.0
2767,72.0
2768,56.0
2769,47.0
2770,54.0
2771,52.0
2772,59.0
2773,59.0
2774,51.0
2775,58.0
2776,53.0
2777,52.0
2778,49.0
2779,58.0
2780,62.0
2781,51.0
2782,47.0
2783,41.0
2784,37.0
2785,33.0
2786,36.0
2787,37.0
2788,42.0
2789,43.0
2790,47.0
2791,55.0
2792,58.0
2793,54.0
2794,60.0
2795,63.0
2796,55.0
2797,55.0
2798,50.0
2799,49.0
2800,41.0
2801,44.0
2802,34.0
2803,42.0
2804,32.0
2805,32.0
2806,29.0
2807,26.0
2808,34.0
2809,31.0
2810,33.0
2811,37.0
2812,36.0
2813,37.0
2814,39.0
2815,38.0
2816,34.0
2817,39.0
2818,35.0
2819,38.0
2820,41.0
2821,34.0
2822,34.0
2823,40.0
2824,38.0
2825,37.0
2826,45.0
2827,38.0
2828,47.0
2829,48.0
2830,49.0
2831,50.0
2832,52.0
2833,57.0
2834,62.0
2835,65.0
2836,63.0
2837,60.0
2838,67.0
2839,83.0
2840,69.0
2841,69.0
2842,86.5
2843,104.0
2844,132.0
2845,153.0
2846,136.0
2847,132.0
2848,113.0
2849,106.0
2850,76.0
2851,73.0
2852,76.0
2853,69.0
2854,89.0
2855,77.0
2856,74.0
2857,70.0
2858,54.0
2859,45.0
2860,31.0
2861,30.0
2862,30.0
2863,30.0
2864,30.0
2865,30.0
2866,30.0
2867,30.0
2868,24.0
2869,17.0
2870,17.0
2871,16.0
2872,13.0
2873,21.0
2874,19.0
2875,36.0
2876,52.0
2877,45.0
2878,63.0
2879,56.0
2880,54.0
2881,66.0
2882,69.0
2883,42.0
2884,37.0
2885,42.0
2886,50.0
2887,36.0
2888,35.0
2889,32.0
2890,33.0
2891,34.0
2892,33.0
2893,19.0
2894,20.0
2895,23.0
2896,25.0
2897,22.0
2898,23.0
2899,26.0
2900,37.0
2901,32.0
2902,36.0
2903,31.0
2904,32.0
2905,30.0
2906,33.0
2907,40.0
2908,42.0
2909,48.0
2910,44.0
2911,47.0
2912,41.0
2913,36.0
2914,37.0
2915,36.0
2916,40.0
2917,32.0
2918,32.0
2919,37.0
2920,40.0
2921,34.0
2922,38.0
2923,38.0
2924,56.0
2925,49.0
2926,48.0
2927,43.0
2928,45.0
2929,48.0
2930,57.0
2931,56.0
2932,45.0
2933,49.0
2934,54.0
2935,53.0
2936,46.0
2937,33.0
2938,34.0
2939,32.0
2940,26.0
2941,24.0
2942,27.0
2943,27.0
2944,28.0
2945,34.0
2946,51.0
2947,47.0
2948,44.0
2949,48.0
2950,53.0
2951,44.0
2952,54.0
2953,46.0
2954,50.0
2955,51.0
2956,42.0
2957,47.0
2958,42.0
2959,49.0
2960,47.0
2961,45.0
2962,45.0
2963,47.0
2964,37.0
2965,35.0
2966,39.0
2967,42.0
2968,35.0
2969,38.0
2970,36.0
2971,45.0
2972,41.0
2973,38.0
2974,42.0
2975,38.0
2976,42.0
2977,49.0
2978,60.0
2979,53.0
2980,60.0
2981,65.0
2982,53.0
2983,49.0
2984,38.0
2985,46.0
2986,51.0
2987,45.0
2988,44.0
2989,46.0
2990,45.0
2991,42.0
2992,43.0
2993,46.0
2994,52.0
2995,54.0
2996,58.0
2997,54.0
2998,45.0
2999,54.0
3000,63.0
3001,58.0
3002,60.0
3003,55.0
3004,68.0
3005,75.0
3006,68.0
3007,66.0
3008,60.0
3009,57.0
3010,57.0
3011,50.0
3012,47.0
3013,53.0
3014,42.0
3015,41.0
3016,48.0
3017,41.0
3018,41.0
3019,39.0
3020,36.0
3021,37.0
3022,33.0
3023,43.0
3024,48.0
3025,61.0
3026,56.0
3027,57.0
3028,63.0
3029,56.0
3030,46.0
3031,55.0
3032,53.0
3033,46.0
3034,56.0
3035,45.0
3036,60.0
3037,47.0
3038,38.0
3039,44.0
3040,37.0
3041,41.0
3042,42.0
3043,52.0
3044,54.0
3045,53.0
3046,58.0
3047,56.0
3048,45.0
3049,39.0
3050,40.0
3051,40.0
3052,36.0
3053,37.0
3054,38.0
3055,50.0
3056,45.0
3057,46.0
3058,45.0
3059,45.0
3060,46.0
3061,35.0
3062,39.0
3063,36.0
3064,24.0
3065,26.0
3066,27.0
3067,34.0
3068,27.0
3069,27.0
3070,33.0
3071,32.0
3072,31.0
3073,34.0
3074,26.0
3075,37.0
3076,45.0
3077,44.0
3078,49.0
3079,50.0
3080,36.0
3081,48.0
3082,32.0
3083,44.0
3084,52.0
3085,39.0
3086,48.0
3087,51.0
3088,42.0
3089,48.0
3090,57.0
3091,63.0
3092,62.0
3093,60.0
3094,84.0
3095,72.0
3096,66.0
3097,82.0
3098,74.0
3099,92.0
3100,66.0
3101,51.0
3102,56.0
3103,80.0
3104,107.0
3105,104.0
3106,99.0
3107,96.0
3108,110.0
3109,132.0
3110,135.0
3111,146.0
3112,161.0
3113,165.0
3114,165.0
3115,168.0
3116,168.0
3117,176.0
3118,175.0
3119,161.0
3120,156.0
3121,143.0
3122,141.0
3123,130.0
3124,119.0
3125,112.0
3126,128.0
3127,164.0
3128,189.0
3129,195.0
3130,150.0
3131,109.0
3132,104.0
3133,111.0
3134,89.0
3135,90.0
3136,66.0
3137,61.0
3138,72.0
3139,99.0
3140,121.0
3141,149.0
3142,165.0
3143,174.0
3144,159.0
3145,152.0
3146,146.0
3147,136.0
3148,137.0
3149,137.0
3150,143.0
3151,137.0
3152,121.0
3153,98.0
3154,93.0
3155,63.0
3156,54.0
3157,50.0
3158,51.0
3159,42.0
3160,64.0
3161,57.0
3162,58.0
3163,74.0
3164,84.0
3165,68.0
3166,68.27272727272727
3167,68.54545454545455
3168,68.81818181818181
3169,69.0909090909091
3170,69.36363636363636
3171,69.63636363636364
3172,69.9090909090909
3173,70.18181818181819
3174,70.45454545454545
3175,70.72727272727273
3176,71.0
3177,69.0
3178,78.0
3179,77.0
3180,71.0
3181,63.0
3182,70.0
3183,60.0
3184,51.0
3185,56.0
3186,33.0
3187,43.0
3188,43.0
3189,41.0
3190,32.0
3191,36.0
3192,31.0
3193,31.0
3194,27.0
3195,41.0
3196,39.0
3197,72.0
3198,51.0
3199,38.0
3200,44.0
3201,38.0
3202,40.0
3203,39.0
3204,37.0
3205,42.0
3206,41.0
3207,39.0
3208,36.0
3209,31.0
3210,26.0
3211,19.0
3212,40.0
3213,41.0
3214,29.0
3215,34.0
3216,30.0
3217,21.0
3218,15.0
3219,18.0
3220,13.0
3221,34.0
3222,34.0
3223,22.0
3224,28.0
3225,24.0
3226,19.0
3227,17.0
3228,33.0
3229,29.0
3230,36.0
3231,24.0
3232,39.0
3233,38.0
3234,19.0
3235,13.0
3236,23.0
3237,7.0
3238,8.0
3239,5.0
3240,6.0
3241,9.0
3242,10.0
3243,15.0
3244,14.0
3245,19.0
3246,15.0
3247,18.0
3248,10.0
3249,9.0
3250,8.333333333333334
3251,7.666666666666667
3252,7.0
3253,20.0
3254,6.0
3255,10.0
3256,13.0
3257,20.0
3258,31.0
3259,39.0
3260,41.0
3261,39.0
3262,31.0
3263,21.0
3264,22.0
3265,20.0
3266,19.0
3267,10.0
3268,10.0
3269,9.0
3270,23.0
3271,29.0
3272,27.0
3273,26.0
3274,34.0
3275,29.0
3276,33.0
3277,31.0
3278,32.0
3279,40.0
3280,27.0
3281,24.0
3282,39.0
3283,49.0
3284,52.0
3285,44.0
3286,42.0
3287,49.0
3288,27.0
3289,30.0
3290,32.0
3291,31.0
3292,17.0
3293,23.0
3294,22.0
3295,32.0
3296,27.0
3297,30.0
3298,28.0
3299,31.0
3300,32.0
3301,48.0
3302,47.0
3303,56.0
3304,57.0
3305,69.0
3306,85.0
3307,66.0
3308,60.0
3309,76.0
3310,78.0
3311,63.0
3312,63.0
3313,57.0
3314,57.0
3315,57.0
3316,82.0
3317,102.0
3318,111.0
3319,112.0
3320,79.0
3321,83.0
3322,101.0
3323,94.0
3324,107.0
3325,99.0
3326,99.0
3327,103.0
3328,101.0
3329,104.0
3330,112.0
3331,104.0
3332,86.0
3333,88.0
3334,80.0
3335,72.0
3336,73.0
3337,74.0
3338,71.0
3339,78.0
3340,83.0
3341,96.0
3342,118.0
3343,137.0
3344,120.0
3345,90.0
3346,91.0
3347,83.0
3348,93.0
3349,78.0
3350,119.0
3351,119.0
3352,109.0
3353,101.0
3354,102.0
3355,127.0
3356,139.0
3357,139.0
3358,111.0
3359,98.0
3360,111.0
3361,107.0
3362,113.0
3363,116.0
3364,104.0
3365,110.0
3366,106.0
3367,110.0
3368,104.0
3369,84.0
3370,83.0
3371,72.0
3372,61.0
3373,57.0
3374,45.0
3375,35.0
3376,36.0
3377,49.0
3378,53.0
3379,68.0
3380,78.0
3381,88.0
3382,87.0
3383,88.0
3384,86.0
3385,87.0
3386,91.0
3387,89.0
3388,84.0
3389,81.0
3390,78.0
3391,74.0
3392,55.0
3393,37.0
3394,32.0
3395,33.0
3396,29.0
3397,26.0
3398,22.0
3399,21.0
3400,18.0
3401,17.0
3402,18.0
3403,17.0
3404,28.0
3405,36.0
3406,30.0
3407,23.0
3408,29.0
3409,24.0
3410,27.0
3411,24.0
3412,33.0
3413,21.0
3414,12.0
3415,13.0
3416,20.0
3417,11.0
3418,24.0
3419,27.0
3420,38.0
3421,46.0
3422,45.0
3423,55.0
3424,61.0
3425,49.0
3426,46.0
3427,35.0
3428,44.0
3429,56.0
3430,42.0
3431,70.0
3432,76.0
3433,80.0
3434,67.0
3435,83.0
3436,69.0
3437,54.0
3438,55.0
3439,61.0
3440,57.0
3441,50.0
3442,53.0
3443,38.0
3444,22.0
3445,28.0
3446,20.0
3447,33.0
3448,33.0
3449,33.0
3450,40.0
3451,38.0
3452,45.0
3453,34.0
3454,25.0
3455,19.0
3456,18.0
3457,19.0
3458,17.0
3459,21.0
3460,8.0
3461,24.0
3462,25.0
3463,23.0
3464,16.0
3465,24.0
3466,17.0
3467,22.0
3468,28.0
3469,24.0
3470,27.0
3471,37.0
3472,33.0
3473,34.0
3474,44.0
3475,45.0
3476,42.0
3477,38.0
3478,38.0
3479,37.0
3480,40.0
3481,46.0
3482,45.0
3483,55.0
3484,59.0
3485,51.0
3486,55.0
3487,46.0
3488,43.0
3489,39.0
3490,30.0
3491,26.0
3492,16.0
3493,21.0
3494,19.0
3495,27.0
3496,34.0
3497,24.0
3498,40.0
3499,24.0
3500,25.0
3501,25.0
3502,22.0
3503,17.0
3504,15.0
3505,16.0
3506,7.0
3507,8.0
3508,8.0
3509,8.0
3510,11.0
3511,14.0
3512,28.0
3513,31.0
3514,41.0
3515,37.0
3516,10.0
3517,29.0
3518,19.0
3519,27.0
3520,29.0
3521,30.0
3522,36.0
3523,33.0
3524,29.0
3525,26.0
3526,39.0
3527,45.0
3528,45.0
3529,35.0
3530,28.0
3531,42.0
3532,39.0
3533,37.0
3534,43.0
3535,34.0
3536,43.0
3537,51.0
3538,39.0
3539,46.0
3540,44.0
3541,36.0
3542,38.0
3543,45.0
3544,47.0
3545,53.0
3546,54.0
3547,67.0
3548,78.0
3549,133.0
3550,90.0
3551,83.0
3552,73.0
3553,82.0
3554,68.0
3555,76.0
3556,85.0
3557,84.0
3558,103.0
3559,120.0
3560,102.0
3561,79.0
3562,88.0
3563,92.0
3564,83.0
3565,97.0
3566,112.0
3567,97.0
3568,95.0
3569,101.0
3570,98.0
3571,88.0
3572,76.0
3573,84.0
3574,76.0
3575,64.0
3576,69.0
3577,75.0
3578,78.0
3579,65.0
3580,42.0
3581,29.0
3582,35.0
3583,35.0
3584,34.0
3585,15.0
3586,22.0
3587,22.0
3588,21.0
3589,17.0
3590,15.0
3591,16.0
3592,20.0
3593,17.0
3594,33.0
3595,35.0
3596,29.0
3597,36.0
3598,40.0
3599,38.0
3600,37.0
3601,37.0
3602,20.0
3603,24.0
3604,36.0
3605,30.0
3606,18.0
3607,20.0
3608,25.0
3609,19.0
3610,27.0
3611,24.0
3612,21.0
3613,18.0
3614,25.0
3615,17.0
3616,23.0
3617,30.0
3618,50.0
3619,69.0
3620,77.0
3621,86.0
3622,85.0
3623,73.0
3624,57.0
3625,52.0
3626,48.0
3627,59.0
3628,87.0
3629,77.0
3630,68.0
3631,81.0
3632,83.0
3633,67.0
3634,74.0
3635,73.0
3636,74.0
3637,92.0
3638,100.0
3639,136.0
3640,145.0
3641,119.0
3642,126.0
3643,122.0
3644,67.0
3645,59.0
3646,44.0
3647,37.0
3648,33.0
3649,25.0
3650,28.0
3651,25.0
3652,18.0
3653,24.0
3654,28.0
3655,23.0
3656,27.0
3657,26.0
3658,27.0
3659,33.0
3660,31.0
3661,39.0
3662,40.0
3663,52.0
3664,43.0
3665,36.0
3666,36.0
3667,58.0
3668,77.0
3669,73.0
3670,67.0
3671,60.0
3672,51.0
3673,60.0
3674,59.0
3675,62.0
3676,63.0
3677,59.0
3678,42.0
3679,47.0
3680,49.0
3681,34.0
3682,41.0
3683,40.0
3684,38.0
3685,43.0
3686,47.0
3687,67.0
3688,76.0
3689,76.0
3690,77.0
3691,83.0
3692,80.0
3693,57.0
3694,34.0
3695,28.0
3696,18.0
3697,14.0
3698,20.0
3699,21.0
3700,17.0
3701,23.0
3702,26.0
3703,22.0
3704,29.0
3705,27.0
3706,26.0
3707,20.0
3708,29.0
3709,20.0
3710,33.0
3711,40.0
3712,33.0
3713,37.0
3714,43.0
3715,34.0
3716,44.0
3717,37.0
3718,43.0
3719,35.0
3720,32.0
3721,23.0
3722,17.0
3723,21.0
3724,21.0
3725,11.0
3726,27.0
3727,23.0
3728,14.0
3729,22.0
3730,22.0
3731,25.0
3732,10.0
3733,17.0
3734,23.0
3735,17.0
3736,16.0
3737,14.0
3738,14.0
3739,17.0
3740,8.0
3741,15.0
3742,17.0
3743,15.0
3744,15.0
3745,26.0
3746,8.0
3747,10.0
3748,9.0
3749,10.0
3750,13.0
3751,8.0
3752,6.0
3753,4.0
3754,19.0
3755,11.0
3756,10.0
3757,12.0
3758,13.0
3759,20.0
3760,16.0
3761,22.0
3762,22.0
3763,24.0
3764,24.0
3765,22.0
3766,12.0
3767,7.0
3768,6.0
3769,18.0
3770,21.0
3771,9.0
3772,5.0
3773,19.0
3774,18.0
3775,15.0
3776,23.0
3777,19.0
3778,13.0
3779,11.0
3780,7.0
3781,2.0
3782,4.0
3783,7.0
3784,7.0
3785,9.0
3786,9.0
3787,3.0
3788,0.0
3789,2.0
3790,0.0
3791,5.0
3792,12.0
3793,16.0
3794,12.0
3795,17.0
3796,16.0
3797,30.0
3798,22.0
3799,20.0
3800,24.0
3801,20.0
3802,21.0
3803,34.0
3804,45.0
3805,44.0
3806,36.0
3807,29.0
3808,23.0
3809,30.0
3810,43.0
3811,29.0
3812,28.0
3813,25.0
3814,22.0
3815,18.0
3816,38.0
3817,30.0
3818,56.0
3819,56.0
3820,62.0
3821,62.0
3822,48.0
3823,41.0
3824,40.0
3825,47.0
3826,41.0
3827,42.0
3828,49.0
3829,56.0
3830,63.0
3831,32.0
3832,17.0
3833,8.0
3834,20.0
3835,7.0
3836,20.0
3837,34.0
3838,38.0
3839,56.0
3840,33.0
3841,46.0
3842,19.0
3843,21.0
3844,16.0
3845,24.0
3846,9.0
3847,10.0
3848,25.0
3849,23.0
3850,18.0
3851,22.0
3852,18.0
3853,37.0
3854,35.0
3855,32.0
3856,22.0
3857,26.0
3858,25.0
3859,35.0
3860,41.0
3861,42.0
3862,44.0
3863,52.0
3864,52.0
3865,52.0
3866,66.0
3867,59.0
3868,59.0
3869,76.0
3870,89.0
3871,119.0
3872,101.0
3873,97.0
3874,93.0
3875,105.0
3876,98.0
3877,110.0
3878,105.0
3879,113.0
3880,146.0
3881,156.0
3882,176.0
3883,144.0
3884,192.0
3885,221.0
3886,179.0
3887,179.0
3888,182.0
3889,186.0
3890,166.0
3891,145.0
3892,153.0
3893,151.0
3894,132.0
3895,131.0
3896,164.0
3897,104.0
3898,107.0
3899,98.0
3900,124.0
3901,108.0
3902,96.0
3903,99.0
3904,95.0
3905,64.0
3906,59.0
3907,52.0
3908,47.0
3909,54.0
3910,62.0
3911,65.0
3912,57.0
3913,67.0
3914,55.0
3915,72.0
3916,76.0
3917,62.0
3918,67.0
3919,63.0
3920,69.0
3921,66.0
3922,74.0
3923,74.0
3924,64.0
3925,63.0
3926,59.0
3927,59.0
3928,60.0
3929,60.0
3930,53.0
3931,55.0
3932,45.0
3933,44.0
3934,43.0
3935,28.0
3936,26.0
3937,22.0
3938,31.0
3939,33.0
3940,33.0
3941,46.0
3942,48.0
3943,43.0
3944,24.0
3945,24.0
3946,25.0
3947,27.0
3948,17.0
3949,22.0
3950,15.0
3951,20.0
3952,20.0
3953,21.0
3954,33.0
3955,40.0
3956,26.0
3957,34.0
3958,29.0
3959,35.0
3960,24.0
3961,23.0
3962,22.0
3963,17.0
3964,17.0
3965,25.0
3966,13.0
3967,25.0
3968,27.0
3969,25.0
3970,19.0
3971,26.0
3972,15.0
3973,19.0
3974,23.0
3975,23.0
3976,20.0
3977,30.0
3978,25.0
3979,16.0
3980,16.0
3981,19.0
3982,31.0
3983,16.0
3984,11.0
3985,34.0
3986,26.0
3987,14.0
3988,37.0
3989,25.0
3990,9.0
3991,12.0
3992,30.0
3993,35.0
3994,47.0
3995,58.0
3996,79.0
3997,83.0
3998,78.0
3999,65.0
4000,68.0
4001,56.0
4002,64.0
4003,82.0
4004,69.0
4005,43.0
4006,38.0
4007,33.0
4008,29.0
4009,45.0
4010,46.0
4011,55.0
4012,76.0
4013,64.0
4014,65.0
4015,84.0
4016,91.0
4017,68.0
4018,48.0
4019,38.0
4020,43.0
4021,39.0
4022,38.0
4023,40.0
4024,94.0
4025,66.0
4026,59.0
4027,49.0
4028,44.0
4029,50.0
4030,63.0
4031,63.0
4032,68.0
4033,76.0
4034,80.0
4035,77.0
4036,71.0
4037,66.0
4038,66.0
4039,71.0
4040,63.0
4041,48.0
4042,38.0
4043,35.0
4044,51.0
4045,46.0
4046,43.0
4047,45.0
4048,38.0
4049,55.0
4050,48.0
4051,80.0
4052,68.0
4053,48.0
4054,51.0
4055,42.0
4056,42.0
4057,42.0
4058,58.0
4059,55.0
4060,59.0
4061,55.0
4062,67.0
4063,56.0
4064,64.0
4065,73.0
4066,108.0
4067,126.0
4068,129.0
4069,117.0
4070,93.0
4071,99.0
4072,93.0
4073,64.0
4074,60.0
4075,83.0
4076,92.0
4077,94.0
4078,94.0
4079,92.0
4080,76.0
4081,71.0
4082,54.0
4083,62.0
4084,66.0
4085,74.0
4086,74.0
4087,68.0
4088,69.0
4089,61.0
4090,56.0
4091,51.0
4092,72.0
4093,69.0
4094,58.0
4095,54.0
4096,52.0
4097,62.0
4098,53.0
4099,37.0
4100,34.0
4101,39.0
4102,40.0
4103,36.0
4104,46.0
4105,49.0
4106,34.0
4107,38.0
4108,18.0
4109,18.0
4110,19.0
4111,40.0
4112,47.0
4113,39.0
4114,40.0
4115,51.0
4116,60.0
4117,48.0
4118,53.0
4119,49.0
4120,41.0
4121,40.0
4122,38.0
4123,49.0
4124,36.0
4125,35.0
4126,32.0
